Kehrmaschine {f};sweeper [machine];noun;;
Kehrmatrix {f};inverse matrix;noun;;
Kehrmatrix {f};inverse of a square matrix;noun;;
Kehrpflug {m};reversible plough [Br.];noun;;
Kehrplatz {m} [schweiz.] [Wendeplatz];turning area;noun;;
Kehrrad {n};reversible waterwheel;noun;;
Kehrreime {pl};refrains;noun;;
Kehrreim {m};burden;noun;;
Kehrreim {m};chorus;noun;;
Kehrreim {m} eines Liedes;burden of a song;noun;;
Kehrreim {m};refrain;noun;;
Kehrschaufel {f};dustpan;noun;;
Kehrschleife {f};horseshoe curve;noun;;
Kehrschleife {f};reversing loop [railway, tramway];noun;;
Kehrschleife {f};terminal loop [railway, tramway];noun;;
Kehrschleife {f};turning loop [railway, tramway];noun;;
Kehrseiten {pl};reverses;noun;;
Kehrseite {f};back;noun;;
Kehrseite {f} der Medaille;reverse of the medal;noun;;
Kehrseite {f} der Medaille;the other side of the coin;noun;;
Kehrseite {f} der Medaille;the other side of the shield;noun;;
Kehrseite {f};downside;noun;;
Kehrseite {f};drawback;noun;;
Kehrseite {f};other side;noun;;
Kehrseite {f};reverse;noun;;
Kehrseite {f};reverse side;noun;;
Kehrseite {f};verso;noun;;
Kehrseite {f} [einer Münze];tails [treated as sg.];noun;;
Kehrseite {f} [fig.];flip side [fig.];noun;;
Kehrseite {f} [fig.];flipside [fig.];noun;;
Kehrspäne {pl};sweeping powder;noun;;
Kehrstrecke {f} [Textiltechnik];ribbon lap machine;noun;;
Kehrt euch!;About face! [Am.];;;
Kehrt euch!;About turn! [Br.];;;
kehrtgemacht;turned about;past-p;;
kehrtmachend;turning about;;;
kehrtmachen;to about-face [Am.];verb;;
kehrtmachen;to about-turn;verb;;
kehrtmachen;to double back;verb;;
kehrtmachen;to turn about;verb;;
kehrtmachen;to turn around;verb;;
kehrtmachen;to turn back;verb;;
kehrtmachen;to turn round;verb;;
Kehrtunnel {m};loop tunnel;noun;;
kehrtwenden;to go into reverse;verb;;
Kehrtwende {f};about-face [Am.];noun;;
Kehrtwende {f};about-turn;noun;;
Kehrtwende {f};somersault [fig.] [coll.];noun;;
Kehrtwende {f};U-turn;noun;;
Kehrtwende {f};volte-face;noun;;
Kehrtwendung {f} (um 180 Grad);backflips {pl} [Aus.] [NZ] [coll.] [fig.];noun;;
Kehrtwendung {f};about-face [Am.];noun;;
Kehrtwendung {f};about-turn;noun;;
Kehrtwendung {f};switcheroo [esp. Am.] [coll.];noun;;
Kehrtwendung {f};turn-around;noun;;
Kehrtwendung {f};turnaround;noun;;
Kehrtwendung {f};turnround [Br.];noun;;
Kehrtwendung {f};U-turn;noun;;
Kehrtwendung {f} um hundertachtzig Grad [auch fig.];hundred and eighty degree about-turn [also fig.];noun;;
Kehrtwendung {f};volte-face [literary];noun;;
Kehrtwendung {f} [fig.];thrust reversal [fig.];noun;;
Kehrt wieder, die ich liebe;The du Mauriers [Daphne du Maurier];;;
Kehrvers {m};refrain;noun;;
Kehrvers {m} [Responsum];respond;noun;;
Kehrwasser {n};eddy;noun;;
Kehrwert {m};inverse;noun;;
Kehrwert {m};inverse value;noun;;
Kehrwert {m};multiplicative inverse;noun;;
Kehrwert {m};reciprocal;noun;;
Kehrwert {m};reciprocal value;noun;;
Kehrwert {m} von;reciprocal of;noun;;
Kehrwisch {m} [bes. schwäb.];hand brush;noun;;
Kehrwoche {f} [südd.] [bes. schwäb.];[rotating time period during which a resident of e.g. an apartment is responsible for cleaning shared areas in and around the building such as sidewalks, driveways, hallways, etc.];noun;;
Kehrzahl {f} [Kehrwert, Reziproke];multiplicatory inverse;noun;;
Kehr zurück, kleine Sheba;Come Back, Little Sheba [Daniel Mann (1952 film)];;;
Kei-Langfußfledermaus {f};Kei myotis [Myotis stalkeri];noun;;
keien [hochsprachl. veraltet, noch ugs. südwestd. und schweiz.] [auch: gheien] [fallen];to fall;verb;;
keifend;bickering;adj pres-p;;
keifend;jangling;;;
keifend;naggingly;adv;;
keifend [pej.];nagging [scolding constantly (esp. woman)];adj pres-p;;
keifen [pej.];to caterwaul;verb;;
keifen [pej.];to jangle;verb;;
keifen [pej.];to nag [pej.] [scold or find fault constantly];verb;;
keifen [pej.];to scold [in a loud and shrill way (esp. women)];verb;;
Keifen {n} [pej.];nagging [loud and shrill scolding (esp. of women)];noun;;
Keilabsatzschuh {m};wedge shoe;noun;;
Keilabsatz {m};wedge heel;noun;;
Keilabsätze {pl};wedge heels;noun;;
Keilbein-Gaumen-Arterie {f};sphenopalatine artery [Arteria sphenopalatina];noun;;
Keilbein-Gaumen-Loch {n};sphenopalatine foramen [Foramen sphenopalatinum];noun;;
Keilbein-Gaumen-Vene {f};sphenopalatine vein [Vena sphenopalatina];noun;;
Keilbein-;sphenoidal;adj;;
Keilbeinhöhle {f};sphenoidal sinus [Sinus sphenoidalis];noun;;
Keilbeinhöhle {f};sphenoid sinus [Sinus sphenoidalis];noun;;
Keilbeinkörper {m};body of sphenoid bone [Corpus ossis sphenoidalis];noun;;
Keilbeinunterkieferband {n};sphenomandibular ligament [Ligamentum sphenomandibulare];noun;;
Keilbein {n};cuneiform bone;noun;;
Keilbein {n};sphenoid bone [Os sphenoidale];noun;;
Keilbiopsie {f};wedge biopsy;noun;;
Keilblatt-Steinbrech / Keilblattsteinbrech {m};shield-leaved saxifrage [Saxifraga cuneifolia];noun;;
Keilblatt-Steinbrech / Keilblattsteinbrech {m};spoon-leaved saxifrage [Saxifraga cuneifolia];noun;;
Keilblatt-Steinbrech {m};lesser London pride [Saxifraga cuneifolia];noun;;
Keilblättriger Steinbrech {m};lesser London pride [Saxifraga cuneifolia];noun;;
Keilblättriger Steinbrech {m};shield-leaved saxifrage [Saxifraga cuneifolia];noun;;
Keilblättriger Steinbrech {m};spoon-leaved saxifrage [Saxifraga cuneifolia];noun;;
Keilblättriges Drehzahnmoos {n};wedge-leaved screw-moss [Tortula cuneifolia];noun;;
Keilbolzen {m};key bolt;noun;;
Keilbolzen {m};wedge bolt;noun;;
Keileinguss {m};wedge sprue;noun;;
Keilendklemme {f} für Drahtseil;wire rope anchorage;noun;;
Keilendklemme {f} mit Gabelkopf;open wedge socket;noun;;
Keilendklemme {f};wedge socket;noun;;
keilend;wedging;adj pres-p;;
keilen;to wedge (in);verb;;
keilen [mit Keil befestigen, z. B. Nabe auf Welle];to key;verb;;
Keilen {n} [mit Keil befestigen, z. B. Nabe auf Welle];keying;noun;;
Keilerei {f};clobbering;noun;;
Keilerei {f} [ugs.];brawl;noun;;
Keilerei {f} [ugs.];fight [physical];noun;;
Keilerei {f} [ugs.];punch-up [Br.] [coll.];noun;;
Keilerei {f} [ugs.];stoush [Aus.] [NZ] [sl.];noun;;
Keiler {m};(wild) boar hog;noun;;
Keiler {m};male wild boar;noun;;
Keiler {m};tusker;noun;;
Keiler {m} [männliches Wildschwein];boar;noun;;
Keile {pl};cotters;noun;;
Keile {pl};wedges;noun;;
Keile {pl} [ugs.];knuckle sandwich [sl.];noun;;
Keile {pl} [ugs.];thrashing;noun;;
Keilfilter {m} [fachspr. meist {n}];wedge filter;noun;;
Keilfleck-Falterfisch {m};true falcula [Chaetodon falcula];noun;;
Keilfleck-Mosaikjungfer {f};green-eyed hawker [Aeshna isoceles];noun;;
Keilfleck-Mosaikjungfer {f};Norfolk hawker [Br.] [Aeshna isoceles];noun;;
Keilfleckbärbling {m};harlequin rasbora [Rasbora heteromorpha];noun;;
Keilflecklibelle {f};green-eyed hawker [Aeshna isoceles];noun;;
Keilflecklibelle {f};Norfolk hawker [Aeshna isosceles];noun;;
Keilflossen {pl};vertical tail fins;noun;;
Keilflosse {f};vertical tail fin;noun;;
Keilformation {f};flying V;noun;;
Keilformation {f};flying wedge;noun;;
Keilformation {f};swine array;noun;;
Keilformation {f};wedge formation;noun;;
Keilformation {f};wedge;noun;;
Keilformen {pl};V-formations;noun;;
Keilform {f};V-formation;noun;;
Keilfraktur {f};wedge fracture;noun;;
keilförmig;cuneiform;adj;;
keilförmige Defekte {pl};wedge-shaped defects;noun;;
keilförmige Defekte {pl};wedge-shaped lesions;noun;;
keilförmiger Defekt {m};wedge-shaped lesion;noun;;
Keilförmiger Frauenhaarfarn {m};delta maidenhair fern [Adiantum raddianum, syn.: A. cuneatum];noun;;
Keilförmiger Frauenhaarfarn {m};delta maidenhair [Adiantum raddianum, syn.: A. cuneatum];noun;;
keilförmiges Stück {n};wedge;noun;;
keilförmig;gored [wedge-shaped];adj;;
keilförmig;wedge-shaped;adj;;
keilförmig zuschneiden;to gore [cut wedge-shaped];verb;;
Keilhacke {f};pick axe;noun;;
Keilhaken-Kraftspannfutter {n};wedge hook power chuck;noun;;
Keilhakenantrieb {m};wedge hook actuation system;noun;;
Keilhakenfutter {n};wedge hook chuck;noun;;
Keilhakenkinematik {f};wedge hook kinematics;noun;;
Keilhakenprinzip {n};wedge hook principle;noun;;
Keilhakensystem {n};wedge hook system;noun;;
Keilhaken {m};wedge hook;noun;;
Keilhalterung {f};fox wedge;noun;;
Keilhalter {m};fox wedge;noun;;
Keilhauit {m};keilhauite [(CaTi,Al2,Fe2,Y2)SiO5];noun;;
Keilhose {f};stirrup trousers {pl};noun;;
Keilhose {f};wedge-shaped trousers {pl};noun;;
Keilhose {f};wedge pants;noun;;
keilig [keilförmig, -artig];wedge-like;adj;;
Keilit {m};keilite [(Fe,Mn,Mg,Ca,Cr)S];noun;;
Keilkissen {n};wedge pillow;noun;;
Keilkopf-Glattstirnkaiman {m};(Schneider's) smooth-fronted caiman [Paleosuchus trigonatus];noun;;
Keilkopf-Glattstirnkaiman {m};Schneider's dwarf caiman [Paleosuchus trigonatus];noun;;
Keilkopfpolster {n};wedge-shaped (head rest) cushion;noun;;
Keilkopfskink {m};wedge-snouted skink [Sphenops sepsoides, syn.: Chalcides sepsoides];noun;;
Keilnabe {f};spline hub;noun;;
Keilnabe {f};spline shaft;noun;;
Keilnutenfräser {m};keyway milling cutter;noun;;
Keilnute {f};keyway;noun;;
Keilnut {f};keyway;noun;;
Keilnut {f};wedge groove;noun;;
Keilovalschieber {m};oval type wedge gate valve;noun;;
Keilplatte {f};wedge plate;noun;;
Keilplatte {f} [Unterlegscheibe];tapered washer;noun;;
Keilpresse {f};wedge press;noun;;
Keilprofil {n};spline profile;noun;;
Keilrahmenleiste {f};stretcher bar;noun;;
Keilrahmen {m};stretcher frame;noun;;
Keilresektion {f};wedge removal [wedge resection];noun;;
Keilriemenabdeckung {f};engine pulley cover;noun;;
Keilriemenantrieb {m};V-belt drive;noun;;
Keilriemenscheiben {pl};V-belt pulleys;noun;;
Keilriemenscheibe {f};flat belt pulley;noun;;
Keilriemenscheibe {f};V-belt pulley;noun;;
Keilriemenspanner {m};V-belt tensioner;noun;;
Keilriemen {m};fan belt;noun;;
Keilriemen {m};FEAD belt <Front End Alternator Drive>;noun;;
Keilriemen {m};V-belt;noun;;
Keilrille {f};V-groove;noun;;
Keilringelwalze {f} [landwirtschaftliches Gerät];spaced rung roller;noun;;
Keilrippenriemen {m};front end alternator drive belt <FEAD belt>;noun;;
Keilrippenriemen {m};V-ribbed belt;noun;;
Keilrippenriemen {m};V-rib belt;noun;;
Keilscheibe {f};beveled washer [Am.];noun;;
Keilscheibe {f};taper washer;noun;;
Keilscheibe {f};wedge plate;noun;;
Keilscheibe {f} [ugs.] [Keilriemenscheibe];V-pulley;noun;;
Keilschleiche {f};wedge-snouted skink [Sphenops sepsoides, syn.: Chalcides sepsoides];noun;;
Keilschloss {n};wedge lock;noun;;
Keilschnabel-Baumsteiger {m};wedge-billed woodcreeper [Glyphorynchus spirurus];noun;;
Keilschnabelkolibri {m};wedge-billed hummingbird [Schistes geoffroyi];noun;;
Keilschnabeltimalie {f};wedge-billed wren babbler [Sphenocicla humei, syn.: Sphenocicla roberti];noun;;
Keilschnabeltimalie {f};wedge-billed wren [Sphenocicla humei, syn.: S. roberti];noun;;
Keilschneidwerkzeuge {pl};wedge-action cutting tools;noun;;
keilschriftlich;cuneiform;adj;;
keilschriftlich nicht gestützt;not supported by cuneiform evidence;;;
Keilschriftrecht {m};cuneiform law [also: Cuneiform law];noun;;
Keilschrifttafel {f};cuneiform tablet;noun;;
Keilschrifttext {m};cuneiform text;noun;;
Keilschriftzeichen {n};cuneiform character;noun;;
Keilschriftzeichen {pl};cuneiform characters;noun;;
Keilschrift {f};cuneiform;noun;;
Keilschrift {f};cuneiform script;noun;;
Keilschrift {f};cuneiform writing;noun;;
Keilschrift {f};wedge writing;noun;;
Keilschwanz-Glanzstar {m};sharp-tailed glossy starling [Lamprotornis acuticaudus];noun;;
Keilschwanz-Glanzstar {m};sharp-tailed starling [Lamprotornis acuticaudus];noun;;
Keilschwanz-Glanzstar {m};wedge-tailed glossy-starling / glossy starling [Lamprotornis acuticaudus];noun;;
Keilschwanz-Glanzstar {m};wedge-tailed starling [Lamprotornis acuticaudus];noun;;
Keilschwanz-Grüntaube {f};wedge-tailed green pigeon [Treron sphenura];noun;;
Keilschwanz-Regenpfeifer {m};killdeer (plover) [Charadrius vociferus];noun;;
Keilschwanz-Sturmtaucher {m};mutton bird [Puffinus pacificus];noun;;
Keilschwanz-Sturmtaucher {m};wedge-tailed shearwater [Puffinus pacificus];noun;;
Keilschwanzadler {m};eaglehawk [Aquila audax];noun;;
Keilschwanzadler {m};wedge-tailed eagle [Aquila audax];noun;;
Keilschwanzammer {f} [fachspr. auch {m}];wedge-tailed grass finch [Emberizoides herbicola];noun;;
Keilschwanztimalie {f};wedge-tailed jery [Hartertula flavoviridis];noun;;
Keilschwanztoko {m};common gray hornbill / gray-hornbill [Am.] [Ocyceros birostris, syn.: Tockus birostris];noun;;
Keilschwanztoko {m};common grey hornbill / grey-hornbill [Br.] [Ocyceros birostris, syn.: Tockus birostris];noun;;
Keilschwanztoko {m};gray hornbill / gray-hornbill [Am.] [Ocyceros birostris, syn.: Tockus birostris];noun;;
Keilschwanztoko {m};grey hornbill / grey-hornbill [Br.] [Ocyceros birostris, syn.: Tockus birostris];noun;;
Keilschwanztoko {m};Indian gray hornbill / gray-hornbill [Am.] [Ocyceros birostris, syn.: Tockus birostris];noun;;
Keilschwanztoko {m};Indian grey hornbill / grey hornbill [Br.] [Ocyceros birostris, syn.: Tockus birostris];noun;;
Keilschwanzweih {m};whistling kite [Haliastur sphenurus];noun;;
Keilschwanzwürger {m};Chinese (great) gray shrike [Lanius sphenocercus] [Am.];noun;;
Keilschwanzwürger {m};Chinese (great) grey shrike [Lanius sphenocercus] [Br.];noun;;
Keilseite {f};wedge side;noun;;
Keilseparator {m};wedge separator;noun;;
Keilskink {m};wedge-snouted skink [Sphenops sepsoides, syn.: Chalcides sepsoides];noun;;
Keilspannelement {n};wedge clamping element;noun;;
Keilsporiges Krüppelfüßchen {n};grass oysterling [Crepidotus epibryus, syn.: C. hypnophilus];noun;;
Keilstangen-Handspannfutter {n};wedge bar manual chuck;noun;;
Keilstangen-Kraftspannfutter {n};wedge bar power chuck;noun;;
Keilstangenantrieb {m};wedge bar actuation system;noun;;
Keilstangenfutter {n};key bar chuck;noun;;
Keilstangenfutter {n};wedge bar chuck;noun;;
Keilstangenprinzip {n};wedge bar principle;noun;;
Keilstangensystem {n};wedge bar system;noun;;
Keilstangenverzahnung {f};wedge bar serration;noun;;
Keilstange {f};wedge bar;noun;;
Keilstein {m};arch brick;noun;;
Keilstein {m};arch stone [also: arch-stone];noun;;
Keilstufe {f} [Dreiecksstufe];triangular step;noun;;
Keilstücke {pl};wedge-shaped pieces;noun;;
Keilstück {n};wedge-shaped piece;noun;;
Keiltest {m};wedge test;noun;;
Keiltreiber {m};key drift;noun;;
Keiltreiber {m};wedge inserting tool;noun;;
Keilunterlegscheibe {f};cotter pin washer;noun;;
Keilverankerung {f};wedge anchorage;noun;;
Keilverbinder {m};wedge type connector;noun;;
Keilverschluss {m} [Geschütz];sliding wedge breechblock;noun;;
Keilverstellung {f};adjustment by wedge;noun;;
Keilwellenabschnitt {m};spline shaft section;noun;;
Keilwellenprofil {n};spline shaft profile;noun;;
Keilwelle {f};splined shaft;noun;;
Keilwelle {f};spline shaft;noun;;
Keilwinkel {m};sharpening angle;noun;;
Keilwinkel {m};wedge angle;noun;;
Keilwirbel {m};wedge-shaped vertebra;noun;;
Keilwirkung {f};wedge action;noun;;
Keilzapfenverbindung {f};wedged mortice and tenon joint;noun;;
Keilzinkenverbindung {f};finger joint;noun;;
Keil {m};chock;noun;;
Keil {m};coign [wedge];noun;;
Keil {m};gib head;noun;;
Keil {m};gore [wedge];noun;;
Keil {m};wedge;noun;;
Keil {m} [Verbindungselement];key;noun;;
Keim-;germinal;adj;;
keimabtötend;germ-killing;adj;;
Keimabtötung {f};germ killing;noun;;
keimarm;almost sterile;adj;;
keimarm;germ-poor;adj;;
keimarm;low-germ [attr.];adj;;
keimarm;of low microbiological contamination [postpos.];adj;;
Keimbahnmutation {f};germline mutation;noun;;
Keimbahntheorie {f};germ-line theory;noun;;
Keimbahntherapie {f};germline therapy;noun;;
Keimbahn {f};germ line;noun;;
Keimbahn {f};germline;noun;;
Keimbedingungen {pl};germination conditions;noun;;
Keimbefall {m};germiness;noun;;
Keimbelastung {f};bioburden;noun;;
Keimbelastung {f};germ load;noun;;
keimbildende Einheit {f} <KBE>;colony-forming unit <CFU>;noun;;
keimbildend;germ-forming;adj;;
keimbildend [koloniebildend];colony-forming [bacteria];adj;;
Keimbildungen {pl};germ formations;noun;;
Keimbildungsrate {f};nucleation rate;noun;;
Keimbildungstemperatur {f};nucleation temperature;noun;;
Keimbildung {f};germ formation;noun;;
Keimbildung {f};nucleation;noun;;
Keimblase {f};blastula;noun;;
Keimblattbildung {f};germ layer formation;noun;;
Keimblattentwicklung {f};germ layer development;noun;;
Keimblattstadium {n};cotyledon stage;noun;;
Keimblatt {n};cotyledon;noun;;
Keimblatt {n};germ layer [embryotic layer];noun;;
Keimblatt {n};seed leaf;noun;;
Keimblatt {n};seminal leaf;noun;;
Keimblatt {n} [Embryologie];blastodermic layer;noun;;
Keimbläschen {n};germinal vesicle;noun;;
Keimblätter {pl};cotyledons;noun;;
Keimblätter {pl};germ layers [embryotic layers];noun;;
Keimdauer {f};germination time;noun;;
Keimdrüsen-;gonadal;adj;;
Keimdrüsendosis {f};gonadal dose;noun;;
Keimdrüsenhormon {n};sex hormone;noun;;
Keimdrüsen {pl};gonads;noun;;
Keimdrüse {f};gonad;noun;;
Keime abtöten;to kill germs;verb;;
keimende Freundschaft {f};budding friendship;noun;;
keimende Wut {f};seeping rage;noun;;
keimend;germinating;adj pres-p;;
keimend;germing;adj pres-p;;
keimen;to germinate;verb;;
keimen;to germ;verb;;
keimen;to pullulate;verb;;
keimen;to shoot;verb;;
keimen;to sprout;verb;;
keimen [fig.];to be aroused;verb;;
keimen [fig.];to stir;verb;;
Keimen {n};germination;noun;;
Keimepithel {n};germinal epithelium;noun;;
Keime treiben;to sprout shoots;verb;;
Keime {pl};germs;noun;;
Keimfaden {m};germ tube;noun;;
Keimflechte {f} [veraltet] [Blastospore];blastospore;noun;;
Keimfleck {m};germinal disc;noun;;
Keimfleck {m};germinal disk [Am.];noun;;
Keimflora {f};germ flora;noun;;
keimfrei;abacterial;adj;;
keimfrei;aseptic;adj;;
keimfrei;aseptically;adv;;
keimfrei;axenic;adj;;
keimfreie Ernährung {f};sterile nutrition;noun;;
keimfreier Verband {m};aseptic dressing;noun;;
keimfreies Instrument {n};aseptic instrument;noun;;
keimfrei gemacht;pasteurised  [Br.];adj past-p;;
keimfrei gemacht;pasteurized;adj past-p;;
keimfrei gemacht;sterilized;adj past-p;;
keimfrei;germ-free;adj;;
keimfrei;germless;adj;;
Keimfreiheit {f};asepsis;noun;;
Keimfreiheit {f};sterility;noun;;
keimfrei machend;pasteurising [Br.];;;
keimfrei machend;pasteurizing;;;
keimfrei machend;sterilizing;;;
keimfrei machen;to disinfect;verb;;
keimfrei machen;to pasteurise [Br.];verb;;
keimfrei machen;to pasteurize;verb;;
keimfrei machen;to sanitize;verb;;
keimfrei machen;to sterilize;verb;;
keimfrei;pathogen-free;adj;;
keimfrei;sterile;adj;;
keimfähig;germinable;adj;;
Keimfähigkeit {f};germinability;noun;;
Keimfähigkeit {f};germination ability;noun;;
Keimfähigkeit {f};germination capacity;noun;;
Keimgerät {n};sprouter;noun;;
keimhaft;embryonic [fig.];adj;;
keimhaft [geh.];embryonically [fig.];adv;;
keimig [ugs.] [schmutzig];dirty;adj;;
Keimkasten {m};germination box;noun;;
Keimkasten {m};malting box;noun;;
Keimkonzentration {f};microorganism concentration;noun;;
Keimlinge {pl};germ buds;noun;;
Keimling {m};germ bud;noun;;
Keimling {m};germling;noun;;
Keimmaterial {n};germinal material;noun;;
Keimpflanzen {pl};microgreens;noun;;
Keimplasmatheorie {f};germ-plasm theory;noun;;
Keimplasma {n};germplasm;noun;;
Keimpore {f};germ pore;noun;;
Keimruhe {f};dormancy;noun;;
Keimscheibe {f};blastodisc;noun;;
Keimscheibe {f};blastodisk;noun;;
Keimscheibe {f};germinal disc;noun;;
Keimscheibe {f};germinal disk;noun;;
Keimscheibe {f};germinal disk [Am.];noun;;
Keimschichten {pl} [z. B. für Organe];germ layers;noun;;
Keimschicht {f} (der Epidermis);germinal layer [Stratum germinativum];noun;;
Keimschicht {f} [z. B. für Organe];germ layer [germinal layer];noun;;
Keimschädigung {f};germ cell damage;noun;;
Keimsieden {n};nucleate boiling;noun;;
Keimtemperatur {f};germinating temperature;noun;;
Keimträger {m};fomite;noun;;
Keimträger {m};germ carrier;noun;;
Keimträger {pl};germ carriers;noun;;
keimtötend;antiseptic;adj;;
keimtötend;bactericidal;adj;;
keimtötende Mittel {pl};germicides;noun;;
keimtötendes Mittel {n};disinfectant;noun;;
keimtötendes Mittel {n};germicide;noun;;
keimtötendes Mittel {n} [bes. bei der Wundbehandlung];antiseptic (agent);noun;;
keimtötend;germ-killing;adj;;
keimtötend;germicidal;adj;;
Keimtöter {m};germ killer;noun;;
Keimung {f};germination;noun;;
keimvertreibend;germifuge;adj;;
Keimwurzeln {pl};radicles;noun;;
Keimwurzel {f};embryonic root;noun;;
Keimwurzel {f};radicle;noun;;
Keimzahlbestimmung {f};colony counting;noun;;
Keimzahl {f};bacterial count;noun;;
Keimzahl {f};germination number;noun;;
Keimzellbildung {f};gametogenesis;noun;;
Keimzellen {pl};gametes;noun;;
Keimzellen {pl};germ cells;noun;;
Keimzelle {f};gamete;noun;;
Keimzelle {f};germ cell;noun;;
Keimzelle {f};nucleus [fig.];noun;;
Keimzelltumor {m};germ cell tumor [Am.];noun;;
Keimzelltumor {m};germ cell tumour [esp. Br.];noun;;
Keimzentrum {n};germinal center [Am.];noun;;
Keimzentrum {n};germinal centre [Br.];noun;;
Keim {m};embryo [fig.];noun;;
Keim {m};germ;noun;;
Keim {m};nucleus;noun;;
Keim {m};seed [fig.] [of unrest, change];noun;;
Keim {m};sprout;noun;;
kein / zu wenig Trinkgeld geben;to stiff [sl.] [fail to tip or tip inadequately];verb;;
kein Aas [ugs.] [niemand];not a single bloody person [Br.] [coll.];;;
kein Aas {n} [ugs.];not one damned person [coll.];noun;;
Kein Aber!;But me no buts.;;;
kein Akkord [bes. Popularmusik];no chord <N.C.>;;;
Kein Alibi;The Alibi [Sandra Brown];;;
Kein Alkohol am Steuer!;Don't drink and drive.;;;
kein anderer;none other;;;
Kein anderes Evangelium!;No other Gospel!;;;
kein anderes;none other;;;
kein andres;none other;;;
kein Anhalt für / kein Anhalt [+Gen.] [e.g. Primärtumor];no evidence of <NEO> [e.g. primary tumour];noun;;
Kein Anschluss unter dieser Nummer. [Telefonansage];There is no such number. [telephone, recorded message];;;
kein Anschluss unter dieser Nummer;number unobtainable [Br.];;;
kein Arg an etw. [Dat.] finden [geh.] [veraltet];to see no harm in sth.;verb;;
kein Argument sein;to be neither here nor there [fig.];verb;;
kein Argument zulassen;to allow of no argument;verb;;
Kein Arsch in der Hose, aber ”La Paloma” pfeifen. [vulg.];All mouth and no trousers. [Br.] [coll.];;;
kein Auge zumachen;to not sleep a wink;verb;;
kein Auge zumachen [ugs.];to not get a wink of sleep [coll.];verb;;
kein ausreichendes Gewicht;not a sufficient weight;;;
kein Ausverkauf {m};no selling out;noun;;
kein Bedarf {m} an etw. [Dat.];no need for sth.;noun;;
kein Bedauern äußern über etw.;to express no regrets about sth.;verb;;
kein Bedürfnis {n} nach Essen und Trinken;disinterest in eating and drinking [loss of appetite];noun;;
kein Benehmen haben;to have no manners;verb;;
kein Benzin mehr haben;to run out of gas [Am.];verb;;
kein Benzin mehr haben;to run out of petrol [Br.];verb;;
kein bestimmter Ort {m};no particular place;noun;;
kein bestimmtes Lagerhaus {n};no particular warehouse;noun;;
kein Betreff {m};no subject;noun;;
Kein bisschen! [ugs.];Not a bit (of it)! [coll.];;;
kein bisschen;not a bit;;;
kein bisschen;not a mite;;;
kein bisschen;not a scrap;;;
kein bisschen;not one bit;;;
kein bisschen;not one iota;;;
kein bisschen;no whit;;;
kein Blatt vor den Mund nehmen;to call a spade a spade;verb;;
kein Blatt vor den Mund nehmen;to lay it on the line;verb;;
kein Blatt vor den Mund nehmen;to not mince matters;verb;;
kein Blatt vor den Mund nehmen;to speak up;verb;;
Kein Borger sei und auch Verleiher nicht. [Schlegel/Tieck];Neither a borrower nor a lender be. [Shakespeare, Hamlet];;;
Kein böser Traum;Just One Look [Harlan Coben];;;
kein Christ sein;to not be a Christian;verb;;
Kein Ding! [ugs.] [Gern geschehen.];No problem! [You're welcome.];;;
kein DOS;non-DOS;;;
Kein Durchgang!;No right of way!;;;
Kein Durchgang! [Schild];No thoroughfare!;;;
kein Durchgang;dead end;;;
kein durchgängiger Fensterverband {m};no continuous windows;noun;;
keine ... mehr;no more ...;;;
keine / keinerlei Verpflichtung haben;to be under no obligation;verb;;
keine Abweichung zulassen;to allow of no deviation;verb;;
Keine Ahnung!;No idea!;;;
Keine Ahnung! [ugs.];I haven't got a clue! [coll.];;;
Keine Ahnung! [ugs.];No savvy! [coll.];;;
Keine Ahnung, wie sich das schreibt. [ugs.];I don't know how to spell it.;;;
Keine Ahnung. <kA> [ugs.];I don't know. <idk, IDK>;;;
Keine Ahnung.;Beats me.;;;
Keine Ahnung.;Haven't a clue.;;;
Keine Ahnung.;I've no idea.;;;
Keine Ahnung.;I wouldn't know.;;;
Keine Ahnung.;Meh. [I don't know] [coll.];;;
Keine Ahnung. [ugs.];Dunno. [sl.] [I don't know.];;;
Keine Ahnung. [ugs.];Not a clue. [coll.];;;
keine Ahnung haben, wer jd. ist;to not know sb. from Adam;verb;;
keine Ahnung haben;to be 404 [sl.];verb;;
keine Ahnung haben;to be out of one's depth [Am.];verb;;
keine Ahnung haben;to have no clue;verb;;
keine Ahnung haben;to have no idea;verb;;
keine Ahnung;not a hunch;;;
keine Ahnung von ...;no conception of ...;;;
keine Ahnung von Bier haben;to have a poor taste in beers;verb;;
keine Ahnung von etw. haben;to have no notion [knack, inkling] of sth.;verb;;
keine Ahnung von etw. haben [ahnungslos sein];to be in the dark about sth.;verb;;
keine Ahnung [ugs.];no frigging idea <NFI> [coll.];;;
keine Alternative sein;to not be an option;verb;;
keine Alternative {f};no choice;noun;;
keine andere;none other [female];;;
keine andere Wahl haben, als etw. zu tun;to have no alternative but to do sth.;verb;;
keine andere Wahl haben, als etw. zu tun;to have no choice but to do sth.;verb;;
keine andere Wahl haben, als etw. zu tun;to have no option but to do sth.;verb;;
keine andere Wahl haben als etw. zu tun;to have no recourse but to do sth.;verb;;
keine andere Wahl haben;to have no alternative;verb;;
keine andere Wahl haben;to have no other choice;verb;;
keine Angabe / Angaben <k. A., KA>;not specified <ns, n/s>;;;
